parcel_id,stop_id,suburb,package_type,service_class,length_cm,width_cm,height_cm,weight_kg,cube_litres,manifest_date
AP20250602002087,S00762,Sydney CBD,medium_satchel,ATL,34.5,21.3,5.5,0.94,4.04,2025-06-02
AP20250602002088,S00762,Sydney CBD,small_satchel,ATL,26.0,16.8,2.7,0.42,1.18,2025-06-02
AP20250602002089,S00762,Sydney CBD,medium_satchel,SIG,30.4,22.3,5.6,0.88,3.8,2025-06-02
AP20250602002090,S00762,Sydney CBD,medium_satchel,ATL,33.0,21.3,5.5,0.79,3.87,2025-06-02
AP20250602002091,S00763,Sydney CBD,large_parcel,SIG,65.4,46.4,38.3,10.82,116.22,2025-06-02
AP20250602002092,S00764,Sydney CBD,small_satchel,SIG,25.7,17.1,2.8,0.38,1.23,2025-06-02
AP20250602002093,S00765,Sydney CBD,small_parcel,SIG,32.2,27.2,16.3,1.71,14.28,2025-06-02
AP20250602002094,S00765,Sydney CBD,medium_satchel,ATL,33.3,22.9,6.7,0.87,5.11,2025-06-02
AP20250602002095,S00765,Sydney CBD,small_satchel,ATL,26.4,17.4,3.2,0.44,1.47,2025-06-02
AP20250602002096,S00765,Sydney CBD,medium_satchel,SIG,34.1,23.1,5.8,0.81,4.57,2025-06-02
AP20250602002097,S00765,Sydney CBD,small_satchel,CARD,23.4,18.0,2.8,0.44,1.18,2025-06-02
AP20250602002098,S00765,Sydney CBD,small_parcel,ATL,35.0,29.0,16.7,2.19,16.95,2025-06-02
AP20250602002099,S00765,Sydney CBD,medium_parcel,SIG,44.2,33.8,25.4,4.96,37.95,2025-06-02
AP20250602002100,S00766,Sydney CBD,small_parcel,ATL,30.7,27.6,18.3,2.25,15.51,2025-06-02
AP20250602002101,S00767,Sydney CBD,small_parcel,SIG,31.9,28.8,17.4,2.29,15.99,2025-06-02
AP20250602002102,S00768,Sydney CBD,medium_parcel,ATL,48.0,35.6,25.7,5.75,43.92,2025-06-02
AP20250602002103,S00769,Sydney CBD,small_parcel,ATL,33.8,25.8,19.9,1.86,17.35,2025-06-02
AP20250602002104,S00769,Sydney CBD,medium_satchel,SIG,35.0,20.9,5.5,0.98,4.02,2025-06-02
AP20250602002105,S00769,Sydney CBD,large_parcel,SIG,57.0,42.7,35.0,9.08,85.19,2025-06-02
AP20250602002106,S00770,Sydney CBD,medium_satchel,SIG,30.0,21.4,5.9,0.83,3.79,2025-06-02
AP20250602002107,S00771,Sydney CBD,small_parcel,ATL,34.9,26.5,19.9,2.04,18.4,2025-06-02
AP20250602002108,S00772,Sydney CBD,small_parcel,ATL,34.9,26.4,18.4,2.26,16.95,2025-06-02
AP20250602002109,S00772,Sydney CBD,medium_parcel,ATL,47.9,36.5,22.7,4.99,39.69,2025-06-02
AP20250602002110,S00772,Sydney CBD,medium_satchel,SIG,33.5,23.0,6.0,1.02,4.62,2025-06-02
AP20250602002111,S00773,Sydney CBD,small_satchel,ATL,25.0,17.3,2.8,0.4,1.21,2025-06-02
AP20250602002112,S00774,Sydney CBD,medium_satchel,ATL,29.6,21.5,6.6,0.91,4.2,2025-06-02
AP20250602002113,S00774,Sydney CBD,small_satchel,CARD,25.9,18.2,3.3,0.43,1.56,2025-06-02
AP20250602002114,S00774,Sydney CBD,small_parcel,ATL,31.8,28.7,17.3,1.73,15.79,2025-06-02
AP20250602002115,S00775,Sydney CBD,small_parcel,CARD,35.1,25.4,20.0,1.93,17.83,2025-06-02
AP20250602002116,S00776,Sydney CBD,medium_parcel,ATL,46.8,36.4,24.1,4.92,41.05,2025-06-02
AP20250602002117,S00776,Sydney CBD,medium_satchel,SIG,35.1,22.5,6.1,0.86,4.82,2025-06-02
AP20250602002118,S00776,Sydney CBD,small_parcel,CARD,30.0,26.0,18.5,1.75,14.43,2025-06-02
AP20250602002119,S00777,Sydney CBD,medium_satchel,ATL,34.1,22.3,5.9,0.8,4.49,2025-06-02
AP20250602002120,S00778,Sydney CBD,small_satchel,ATL,26.6,17.9,2.9,0.39,1.38,2025-06-02
AP20250602002121,S00778,Sydney CBD,small_satchel,ATL,23.3,19.3,3.2,0.42,1.44,2025-06-02
AP20250602002122,S00778,Sydney CBD,large_parcel,CARD,55.2,47.7,36.0,9.81,94.79,2025-06-02
AP20250602002123,S00778,Sydney CBD,small_satchel,ATL,27.0,17.7,3.0,0.43,1.43,2025-06-02
AP20250602002124,S00779,Sydney CBD,medium_parcel,SIG,44.8,32.6,25.9,5.52,37.83,2025-06-02
AP20250602002125,S00779,Sydney CBD,small_satchel,ATL,24.1,18.3,2.7,0.45,1.19,2025-06-02
AP20250602002126,S00779,Sydney CBD,medium_parcel,ATL,48.6,37.0,27.8,4.64,49.99,2025-06-02
AP20250602002127,S00780,Sydney CBD,medium_parcel,ATL,47.0,32.7,26.4,4.48,40.57,2025-06-02
AP20250602002128,S00781,Sydney CBD,medium_parcel,ATL,42.5,35.8,22.6,4.61,34.39,2025-06-02
AP20250602002129,S00782,Sydney CBD,small_satchel,CARD,26.6,17.6,2.9,0.39,1.36,2025-06-02
AP20250602002130,S00783,Sydney CBD,medium_parcel,SIG,45.8,35.0,23.9,4.93,38.31,2025-06-02
AP20250602002131,S00784,Sydney CBD,medium_parcel,ATL,45.6,34.3,25.2,5.39,39.41,2025-06-02
AP20250602002132,S00784,Sydney CBD,large_parcel,SIG,56.8,47.7,37.3,10.53,101.06,2025-06-02
AP20250602002133,S00784,Sydney CBD,small_parcel,ATL,33.7,29.6,18.1,1.8,18.06,2025-06-02
AP20250602002134,S00784,Sydney CBD,small_satchel,ATL,25.9,19.0,2.9,0.43,1.43,2025-06-02
AP20250602002135,S00784,Sydney CBD,small_satchel,CARD,23.3,19.2,3.2,0.42,1.43,2025-06-02
AP20250602002136,S00784,Sydney CBD,small_satchel,ATL,23.6,18.0,2.8,0.36,1.19,2025-06-02
AP20250602002137,S00784,Sydney CBD,small_parcel,ATL,33.9,26.1,17.5,2.06,15.48,2025-06-02
AP20250602002138,S00784,Sydney CBD,small_satchel,SIG,23.4,16.6,3.2,0.44,1.24,2025-06-02
AP20250602002139,S00784,Sydney CBD,small_parcel,CARD,34.7,25.9,18.0,1.94,16.18,2025-06-02
AP20250602002140,S00785,Sydney CBD,small_satchel,ATL,24.8,16.9,3.2,0.41,1.34,2025-06-02
AP20250602002141,S00785,Sydney CBD,large_parcel,ATL,62.2,47.8,35.4,11.4,105.25,2025-06-02
AP20250602002142,S00785,Sydney CBD,small_satchel,ATL,24.4,19.7,3.3,0.35,1.59,2025-06-02
AP20250602002143,S00786,Sydney CBD,medium_satchel,ATL,34.2,23.9,6.6,0.86,5.39,2025-06-02
AP20250602002144,S00787,Sydney CBD,medium_satchel,SIG,34.8,20.5,5.5,0.87,3.92,2025-06-02
AP20250602002145,S00787,Sydney CBD,medium_satchel,ATL,32.3,22.1,6.4,0.97,4.57,2025-06-02
AP20250602002146,S00787,Sydney CBD,medium_parcel,ATL,41.5,37.4,27.6,5.11,42.84,2025-06-02
AP20250602002147,S00787,Sydney CBD,small_satchel,ATL,26.9,18.7,2.9,0.36,1.46,2025-06-02
AP20250602002148,S00788,Sydney CBD,small_satchel,ATL,26.7,19.5,2.9,0.36,1.51,2025-06-02
AP20250602002149,S00789,Sydney CBD,small_parcel,SIG,30.7,28.8,19.8,1.75,17.51,2025-06-02
AP20250602002150,S00790,Sydney CBD,medium_parcel,SIG,43.0,34.9,25.3,5.13,37.97,2025-06-02
AP20250602002151,S00791,Sydney CBD,small_satchel,ATL,25.3,18.6,3.3,0.41,1.55,2025-06-02
AP20250602002152,S00792,Sydney CBD,large_parcel,CARD,62.0,46.1,34.8,11.14,99.47,2025-06-02
AP20250602002153,S00793,Sydney CBD,medium_satchel,ATL,29.6,23.9,5.6,0.98,3.96,2025-06-02
AP20250602002154,S00793,Sydney CBD,medium_parcel,SIG,48.2,32.9,28.0,5.15,44.4,2025-06-02
AP20250602002155,S00793,Sydney CBD,medium_parcel,ATL,43.9,33.2,26.4,4.29,38.48,2025-06-02
AP20250602002156,S00793,Sydney CBD,small_satchel,ATL,26.1,18.7,3.1,0.39,1.51,2025-06-02
AP20250602002157,S00794,Sydney CBD,large_parcel,CARD,59.2,45.7,36.8,9.3,99.56,2025-06-02
AP20250602002158,S00795,Sydney CBD,medium_parcel,SIG,45.5,34.8,26.0,4.27,41.17,2025-06-02
AP20250602002159,S00795,Sydney CBD,medium_parcel,CARD,45.5,32.3,24.5,4.93,36.01,2025-06-02
AP20250602002160,S00795,Sydney CBD,medium_parcel,ATL,45.5,35.1,23.7,4.62,37.85,2025-06-02
AP20250602002161,S00796,Sydney CBD,small_parcel,CARD,34.0,27.3,18.5,2.04,17.17,2025-06-02
AP20250602002162,S00796,Sydney CBD,small_parcel,ATL,33.3,26.1,19.4,2.26,16.86,2025-06-02
AP20250602002163,S00796,Sydney CBD,small_parcel,ATL,33.5,29.3,19.9,2.25,19.53,2025-06-02
AP20250602002164,S00796,Sydney CBD,small_parcel,CARD,31.0,25.5,18.1,1.72,14.31,2025-06-02
AP20250602002165,S00797,Sydney CBD,small_satchel,ATL,26.2,17.0,2.9,0.44,1.29,2025-06-02
AP20250602002166,S00798,Sydney CBD,small_satchel,CARD,25.5,18.5,2.8,0.35,1.32,2025-06-02
AP20250602002167,S00799,Sydney CBD,medium_satchel,ATL,30.0,24.0,5.5,0.88,3.96,2025-06-02
AP20250602002168,S00800,Sydney CBD,medium_parcel,ATL,45.4,34.5,26.4,5.16,41.35,2025-06-02
AP20250602002169,S00801,Sydney CBD,medium_satchel,ATL,29.5,22.9,6.4,0.77,4.32,2025-06-02
AP20250602002170,S00801,Sydney CBD,small_parcel,ATL,31.1,25.8,20.0,1.99,16.05,2025-06-02
AP20250602002171,S00801,Sydney CBD,medium_satchel,SIG,31.6,23.4,6.1,0.82,4.51,2025-06-02
AP20250602002172,S00802,Sydney CBD,medium_satchel,ATL,32.0,23.9,6.2,0.92,4.74,2025-06-02
AP20250602002173,S00803,Sydney CBD,large_parcel,ATL,63.8,47.1,35.6,9.66,106.98,2025-06-02
AP20250602002174,S00804,Sydney CBD,small_satchel,ATL,25.6,17.5,2.9,0.38,1.3,2025-06-02
AP20250602002175,S00805,Sydney CBD,medium_satchel,SIG,32.4,20.8,6.6,0.89,4.45,2025-06-02
AP20250602002176,S00805,Sydney CBD,large_parcel,SIG,61.3,44.1,39.0,11.45,105.43,2025-06-02
AP20250602002177,S00805,Sydney CBD,medium_satchel,SIG,31.0,22.7,6.3,1.03,4.43,2025-06-02
AP20250602002178,S00806,Sydney CBD,small_satchel,SIG,24.1,16.7,2.9,0.43,1.17,2025-06-02
AP20250602002179,S00807,Sydney CBD,large_parcel,ATL,56.4,44.4,35.0,11.28,87.65,2025-06-02
AP20250602002180,S00808,Sydney CBD,small_satchel,SIG,25.3,17.3,2.8,0.35,1.23,2025-06-02
AP20250602002181,S00809,Sydney CBD,small_satchel,CARD,26.6,19.7,2.8,0.41,1.47,2025-06-02
AP20250602002182,S00809,Sydney CBD,large_parcel,SIG,55.4,42.0,34.7,9.65,80.74,2025-06-02
AP20250602002183,S00809,Sydney CBD,large_parcel,CARD,56.6,42.1,38.2,9.85,91.03,2025-06-02
AP20250602002184,S00809,Sydney CBD,small_satchel,CARD,26.2,17.1,3.1,0.4,1.39,2025-06-02
AP20250602002185,S00810,Sydney CBD,small_satchel,ATL,25.0,18.4,2.9,0.43,1.33,2025-06-02
AP20250602002186,S00811,Sydney CBD,medium_satchel,SIG,32.9,21.2,5.8,0.84,4.05,2025-06-02
AP20250602002187,S00812,Sydney CBD,medium_satchel,ATL,32.2,20.4,5.9,0.88,3.88,2025-06-02
AP20250602002188,S00813,Sydney CBD,medium_parcel,CARD,47.7,32.7,26.1,5.53,40.71,2025-06-02
AP20250602002189,S00814,Sydney CBD,small_parcel,CARD,34.5,29.1,20.0,2.16,20.08,2025-06-02
AP20250602002190,S00814,Sydney CBD,small_parcel,SIG,31.5,24.9,16.4,2.21,12.86,2025-06-02
AP20250602002191,S00814,Sydney CBD,medium_satchel,ATL,33.0,20.8,6.1,0.99,4.19,2025-06-02
AP20250602002192,S00815,Sydney CBD,medium_satchel,ATL,30.4,23.2,6.1,0.91,4.3,2025-06-02
AP20250602002193,S00816,Sydney CBD,small_satchel,CARD,24.5,19.7,2.9,0.45,1.4,2025-06-02
AP20250602002194,S00816,Sydney CBD,small_parcel,ATL,34.9,26.5,19.4,2.04,17.94,2025-06-02
AP20250602002195,S00816,Sydney CBD,small_satchel,ATL,24.1,18.3,3.0,0.37,1.32,2025-06-02
AP20250602002196,S00817,Sydney CBD,small_satchel,ATL,23.7,18.2,3.0,0.39,1.29,2025-06-02
AP20250602002197,S00818,Sydney CBD,small_satchel,ATL,25.6,19.7,3.1,0.45,1.56,2025-06-02
AP20250602002198,S00819,Sydney CBD,small_satchel,ATL,26.4,18.0,3.2,0.4,1.52,2025-06-02
AP20250602002199,S00820,Sydney CBD,small_satchel,ATL,26.0,18.2,2.8,0.45,1.32,2025-06-02
AP20250602002200,S00821,Sydney CBD,small_parcel,ATL,32.2,27.8,18.0,1.89,16.11,2025-06-02
AP20250602002201,S00821,Sydney CBD,medium_satchel,ATL,33.8,23.4,6.4,0.89,5.06,2025-06-02
AP20250602002202,S00821,Sydney CBD,small_satchel,CARD,26.5,19.1,3.1,0.37,1.57,2025-06-02
AP20250602002203,S00821,Sydney CBD,small_satchel,ATL,25.8,17.1,2.9,0.44,1.28,2025-06-02
AP20250602002204,S00822,Sydney CBD,small_satchel,ATL,26.2,18.2,3.1,0.36,1.48,2025-06-02
AP20250602002205,S00822,Sydney CBD,small_satchel,ATL,27.4,16.7,3.3,0.36,1.51,2025-06-02
AP20250602002206,S00822,Sydney CBD,extra_large,ATL,77.8,64.2,39.2,18.8,195.79,2025-06-02
AP20250602002207,S00822,Sydney CBD,small_parcel,SIG,34.2,26.3,19.7,2.29,17.72,2025-06-02
AP20250602002208,S00822,Sydney CBD,small_parcel,SIG,35.1,25.3,17.7,1.84,15.72,2025-06-02
AP20250602002209,S00823,Sydney CBD,small_satchel,CARD,24.5,17.0,3.0,0.39,1.25,2025-06-02
AP20250602002210,S00823,Sydney CBD,small_satchel,ATL,23.5,17.2,3.2,0.38,1.29,2025-06-02
AP20250602002211,S00823,Sydney CBD,small_parcel,ATL,32.5,25.3,16.4,2.03,13.48,2025-06-02
AP20250602002212,S00823,Sydney CBD,medium_parcel,SIG,47.7,35.3,26.3,4.37,44.28,2025-06-02
AP20250602002213,S00823,Sydney CBD,medium_parcel,ATL,48.5,35.8,23.1,4.88,40.11,2025-06-02
AP20250602002214,S00823,Sydney CBD,medium_parcel,ATL,42.9,32.3,26.3,4.81,36.44,2025-06-02
AP20250602002215,S00823,Sydney CBD,small_satchel,ATL,23.6,18.9,3.1,0.37,1.38,2025-06-02
AP20250602002216,S00823,Sydney CBD,large_parcel,SIG,56.6,47.2,33.9,10.82,90.56,2025-06-02
AP20250602002217,S00823,Sydney CBD,medium_satchel,ATL,33.1,21.5,6.6,0.99,4.7,2025-06-02
AP20250602002218,S00823,Sydney CBD,medium_satchel,ATL,32.5,22.8,6.3,0.86,4.67,2025-06-02
AP20250602002219,S00823,Sydney CBD,small_satchel,ATL,25.2,19.8,3.1,0.36,1.55,2025-06-02
AP20250602002220,S00824,Sydney CBD,medium_satchel,ATL,34.3,22.1,6.5,0.81,4.93,2025-06-02
AP20250602002221,S00825,Sydney CBD,medium_satchel,ATL,29.6,23.2,6.5,0.85,4.46,2025-06-02
AP20250602002222,S00826,Sydney CBD,extra_large,CARD,85.5,62.3,43.2,20.61,230.11,2025-06-02
AP20250602002223,S00826,Sydney CBD,medium_parcel,ATL,46.6,35.9,25.3,5.4,42.33,2025-06-02
AP20250602002224,S00826,Sydney CBD,medium_satchel,ATL,29.7,20.6,5.7,0.81,3.49,2025-06-02
AP20250602002225,S00826,Sydney CBD,small_satchel,ATL,26.4,17.7,3.4,0.41,1.59,2025-06-02
AP20250602002226,S00826,Sydney CBD,small_satchel,ATL,25.6,19.7,3.2,0.34,1.61,2025-06-02
AP20250602002227,S00826,Sydney CBD,small_parcel,SIG,34.4,25.5,19.4,2.23,17.02,2025-06-02
AP20250602002228,S00826,Sydney CBD,medium_parcel,ATL,47.0,37.4,27.7,4.75,48.69,2025-06-02
AP20250602002229,S00827,Sydney CBD,small_satchel,SIG,23.4,18.4,3.3,0.37,1.42,2025-06-02
AP20250602002230,S00827,Sydney CBD,medium_satchel,SIG,32.3,20.9,5.5,0.92,3.71,2025-06-02
AP20250602002231,S00827,Sydney CBD,small_satchel,ATL,25.8,16.6,3.3,0.45,1.41,2025-06-02
AP20250602002232,S00828,Sydney CBD,medium_satchel,ATL,31.1,22.9,5.5,1.0,3.92,2025-06-02
AP20250602002233,S00829,Sydney CBD,medium_parcel,ATL,47.6,33.3,27.8,5.0,44.07,2025-06-02
AP20250602002234,S00829,Sydney CBD,extra_large,SIG,83.8,63.8,43.0,19.28,229.9,2025-06-02
AP20250602002235,S00829,Sydney CBD,small_satchel,ATL,25.4,18.9,3.0,0.41,1.44,2025-06-02
AP20250602002236,S00830,Sydney CBD,medium_satchel,SIG,29.9,23.1,6.5,0.77,4.49,2025-06-02
AP20250602002237,S00831,Sydney CBD,small_parcel,ATL,31.9,28.5,19.3,1.94,17.55,2025-06-02
AP20250602002238,S00832,Sydney CBD,small_satchel,ATL,24.3,16.9,2.9,0.41,1.19,2025-06-02
AP20250602002239,S00833,Sydney CBD,large_parcel,ATL,63.5,48.4,32.6,8.52,100.19,2025-06-02
AP20250602002240,S00834,Sydney CBD,large_parcel,ATL,56.9,44.7,33.8,11.44,85.97,2025-06-02
AP20250602002241,S00835,Sydney CBD,medium_parcel,SIG,41.6,33.7,23.6,4.64,33.09,2025-06-02
AP20250602002242,S00836,Sydney CBD,large_parcel,SIG,64.6,45.2,36.6,11.32,106.87,2025-06-02
AP20250602002243,S00837,Sydney CBD,small_parcel,ATL,32.2,27.1,19.4,1.9,16.93,2025-06-02
AP20250602002244,S00838,Sydney CBD,small_satchel,ATL,26.8,18.2,2.8,0.36,1.37,2025-06-02
AP20250602002245,S00839,Sydney CBD,large_parcel,ATL,60.6,44.1,33.6,9.02,89.79,2025-06-02
AP20250602002246,S00840,Sydney CBD,small_satchel,SIG,25.7,16.8,3.2,0.38,1.38,2025-06-02
AP20250602002247,S00841,Sydney CBD,small_satchel,SIG,25.9,18.9,2.9,0.43,1.42,2025-06-02
AP20250602002248,S00841,Sydney CBD,small_satchel,ATL,24.0,18.6,3.0,0.36,1.34,2025-06-02
AP20250602002249,S00841,Sydney CBD,small_parcel,ATL,33.4,29.4,19.7,2.29,19.34,2025-06-02
AP20250602002250,S00841,Sydney CBD,medium_satchel,SIG,30.3,20.3,5.6,0.88,3.44,2025-06-02
AP20250602002251,S00842,Sydney CBD,small_satchel,ATL,24.1,17.3,3.3,0.4,1.38,2025-06-02
AP20250602002252,S00843,Sydney CBD,small_parcel,ATL,30.4,28.3,18.0,2.2,15.49,2025-06-02
AP20250602002253,S00844,Sydney CBD,small_satchel,ATL,23.7,18.8,2.9,0.39,1.29,2025-06-02
AP20250602002254,S00845,Sydney CBD,medium_satchel,SIG,32.7,23.0,6.4,0.96,4.81,2025-06-02
AP20250602002255,S00846,Sydney CBD,large_parcel,SIG,62.2,48.0,31.6,8.67,94.34,2025-06-02
AP20250602002256,S00847,Sydney CBD,small_satchel,ATL,23.7,18.4,2.8,0.46,1.22,2025-06-02
AP20250602002257,S00848,Sydney CBD,small_satchel,ATL,25.6,17.1,3.1,0.44,1.36,2025-06-02
AP20250602002258,S00849,Sydney CBD,medium_satchel,ATL,33.4,23.4,5.8,0.98,4.53,2025-06-02
AP20250602002259,S00850,Sydney CBD,medium_parcel,ATL,45.1,32.9,23.0,5.37,34.13,2025-06-02
AP20250602002260,S00850,Sydney CBD,small_parcel,ATL,29.7,25.1,19.8,2.1,14.76,2025-06-02
AP20250602002261,S00850,Sydney CBD,medium_satchel,SIG,30.9,21.9,6.0,0.77,4.06,2025-06-02
AP20250602002262,S00850,Sydney CBD,extra_large,SIG,87.5,62.2,44.2,15.59,240.56,2025-06-02
AP20250602002263,S00851,Sydney CBD,extra_large,SIG,75.6,62.4,42.7,18.81,201.43,2025-06-02
AP20250602002264,S00852,Sydney CBD,small_parcel,CARD,33.4,27.8,17.5,2.23,16.25,2025-06-02
AP20250602002265,S00853,Sydney CBD,small_parcel,CARD,32.9,28.7,19.7,2.02,18.6,2025-06-02
AP20250602002266,S00854,Sydney CBD,small_parcel,SIG,33.6,27.4,19.4,2.18,17.86,2025-06-02
AP20250602002267,S00855,Sydney CBD,small_satchel,ATL,23.9,17.6,3.0,0.43,1.26,2025-06-02
AP20250602002268,S00855,Sydney CBD,medium_satchel,SIG,34.4,22.0,6.3,0.99,4.77,2025-06-02
AP20250602002269,S00855,Sydney CBD,medium_parcel,ATL,42.6,32.7,24.1,4.26,33.57,2025-06-02
AP20250602002270,S00855,Sydney CBD,small_parcel,ATL,32.0,27.2,18.8,1.84,16.36,2025-06-02
AP20250602002271,S00855,Sydney CBD,large_parcel,SIG,62.7,44.2,33.6,10.25,93.12,2025-06-02
AP20250602002272,S00856,Sydney CBD,large_parcel,SIG,62.7,45.4,31.6,11.14,89.95,2025-06-02
AP20250602002273,S00857,Sydney CBD,small_satchel,ATL,23.9,19.2,2.7,0.42,1.24,2025-06-02
AP20250602002274,S00858,Sydney CBD,small_satchel,CARD,23.2,19.4,2.9,0.42,1.31,2025-06-02
AP20250602002275,S00859,Sydney CBD,small_parcel,CARD,31.8,27.4,17.7,2.09,15.42,2025-06-02
AP20250602002276,S00860,Sydney CBD,medium_satchel,ATL,33.8,20.8,5.9,0.77,4.15,2025-06-02
AP20250602002277,S00860,Sydney CBD,small_satchel,ATL,26.2,19.7,3.1,0.38,1.6,2025-06-02
AP20250602002278,S00860,Sydney CBD,medium_parcel,SIG,42.5,37.8,23.2,5.71,37.27,2025-06-02
AP20250602002279,S00860,Sydney CBD,medium_satchel,SIG,35.0,22.6,6.7,0.81,5.3,2025-06-02
AP20250602002280,S00861,Sydney CBD,small_satchel,ATL,23.5,18.2,3.2,0.44,1.37,2025-06-02
AP20250602002281,S00862,Sydney CBD,small_parcel,ATL,30.0,28.1,19.2,1.93,16.19,2025-06-02
AP20250602002282,S00863,Sydney CBD,small_parcel,ATL,31.7,27.7,19.2,1.74,16.86,2025-06-02
AP20250602002283,S00864,Sydney CBD,medium_satchel,ATL,34.6,22.8,6.0,0.78,4.73,2025-06-02
AP20250602002284,S00865,Sydney CBD,small_parcel,SIG,31.9,26.2,20.0,1.82,16.72,2025-06-02
AP20250602002285,S00866,Sydney CBD,extra_large,ATL,81.1,59.0,38.4,17.2,183.74,2025-06-02
AP20250602002286,S00867,Sydney CBD,small_parcel,ATL,30.5,27.9,20.0,2.29,17.02,2025-06-02
AP20250602002287,S00867,Sydney CBD,medium_parcel,ATL,43.0,32.3,26.9,4.5,37.36,2025-06-02
AP20250602002288,S00867,Sydney CBD,extra_large,SIG,74.3,62.1,37.0,18.85,170.72,2025-06-02
AP20250602002289,S00868,Sydney CBD,small_parcel,ATL,34.5,26.7,17.5,2.09,16.12,2025-06-02
AP20250602002290,S00869,Sydney CBD,large_parcel,CARD,64.2,47.6,35.7,10.12,109.1,2025-06-02
AP20250602002291,S00870,Sydney CBD,small_parcel,CARD,29.6,27.1,17.0,2.06,13.64,2025-06-02
AP20250602002292,S00870,Sydney CBD,small_parcel,CARD,31.4,28.6,19.1,1.96,17.15,2025-06-02
AP20250602002293,S00870,Sydney CBD,small_parcel,ATL,34.8,25.4,18.5,1.93,16.35,2025-06-02
AP20250602002294,S00870,Sydney CBD,small_satchel,ATL,25.8,19.0,3.0,0.4,1.47,2025-06-02
AP20250602002295,S00870,Sydney CBD,small_parcel,ATL,30.5,29.5,20.0,2.17,18.0,2025-06-02
AP20250602002296,S00870,Sydney CBD,medium_parcel,ATL,44.4,35.1,23.3,4.29,36.31,2025-06-02
AP20250602002297,S00870,Sydney CBD,small_satchel,CARD,27.2,17.3,3.3,0.38,1.55,2025-06-02
AP20250602002298,S00871,Sydney CBD,medium_parcel,ATL,41.8,38.3,24.0,4.33,38.42,2025-06-02
AP20250602002299,S00872,Sydney CBD,extra_large,SIG,80.0,64.1,42.3,17.61,216.91,2025-06-02
AP20250602002300,S00872,Sydney CBD,small_satchel,ATL,27.0,18.2,3.1,0.44,1.52,2025-06-02
AP20250602002301,S00872,Sydney CBD,large_parcel,SIG,55.7,42.6,38.8,11.0,92.07,2025-06-02
AP20250602002302,S00872,Sydney CBD,small_parcel,ATL,31.8,25.1,19.6,1.92,15.64,2025-06-02
AP20250602002303,S00873,Sydney CBD,medium_satchel,ATL,34.3,21.0,6.0,1.02,4.32,2025-06-02
AP20250602002304,S00874,Sydney CBD,small_parcel,ATL,33.1,27.7,18.4,2.02,16.87,2025-06-02
AP20250602002305,S00875,Sydney CBD,small_parcel,CARD,31.8,29.6,17.8,2.11,16.75,2025-06-02
AP20250602002306,S00876,Sydney CBD,small_satchel,SIG,24.7,17.8,2.8,0.35,1.23,2025-06-02
AP20250602002307,S00877,Sydney CBD,medium_satchel,ATL,29.7,21.0,5.7,0.82,3.56,2025-06-02
AP20250602002308,S00877,Sydney CBD,small_satchel,ATL,27.2,19.1,3.3,0.45,1.71,2025-06-02
AP20250602002309,S00877,Sydney CBD,medium_satchel,ATL,33.9,23.8,6.4,0.92,5.16,2025-06-02
AP20250602002310,S00877,Sydney CBD,small_parcel,ATL,32.1,25.1,17.1,1.79,13.78,2025-06-02
AP20250602002311,S00877,Sydney CBD,medium_satchel,ATL,31.6,24.1,6.4,0.8,4.87,2025-06-02
AP20250602002312,S00877,Sydney CBD,medium_parcel,ATL,48.3,37.0,25.4,5.33,45.39,2025-06-02
AP20250602002313,S00877,Sydney CBD,large_parcel,SIG,56.8,46.0,31.9,9.86,83.35,2025-06-02
AP20250602002314,S00877,Sydney CBD,small_satchel,ATL,24.8,18.2,3.3,0.4,1.49,2025-06-02
AP20250602002315,S00877,Sydney CBD,extra_large,ATL,85.9,59.1,43.0,17.99,218.3,2025-06-02
AP20250602002316,S00877,Sydney CBD,small_parcel,ATL,30.8,25.1,18.8,1.72,14.53,2025-06-02
AP20250602002317,S00877,Sydney CBD,medium_parcel,ATL,44.6,36.9,23.3,5.22,38.35,2025-06-02
AP20250602002318,S00878,Sydney CBD,small_parcel,ATL,33.0,26.6,17.2,1.75,15.1,2025-06-02
AP20250602002319,S00879,Sydney CBD,small_parcel,CARD,34.1,25.3,17.1,2.09,14.75,2025-06-02
AP20250602002320,S00879,Sydney CBD,small_satchel,ATL,27.4,17.7,3.3,0.35,1.6,2025-06-02
AP20250602002321,S00879,Sydney CBD,small_satchel,ATL,25.6,19.3,2.8,0.37,1.38,2025-06-02
AP20250602002322,S00879,Sydney CBD,medium_satchel,ATL,29.5,21.5,5.7,0.9,3.62,2025-06-02
AP20250602002323,S00879,Sydney CBD,small_satchel,ATL,24.3,17.3,2.9,0.4,1.22,2025-06-02
AP20250602002324,S00880,Sydney CBD,large_parcel,SIG,57.1,46.8,32.7,9.46,87.38,2025-06-02
AP20250602002325,S00881,Sydney CBD,medium_satchel,ATL,32.1,22.6,6.3,1.02,4.57,2025-06-02
AP20250602002326,S00881,Sydney CBD,large_parcel,SIG,63.2,45.0,38.9,8.73,110.63,2025-06-02
AP20250602002327,S00881,Sydney CBD,small_satchel,ATL,24.3,17.4,3.1,0.45,1.31,2025-06-02
AP20250602002328,S00881,Sydney CBD,small_satchel,SIG,24.4,18.5,3.1,0.41,1.4,2025-06-02
AP20250602002329,S00882,Sydney CBD,small_satchel,ATL,23.3,16.6,2.8,0.38,1.08,2025-06-02
