stop_id,suburb,lat,lon,stop_type,address,zone_id,dominant_suburb
S02573,Surry Hills,-33.886579,151.216139,business,"90 Crown St, Surry Hills NSW",Z0609,Surry Hills
S02574,Surry Hills,-33.885245,151.215889,residential,"660 Fitzroy St, Surry Hills NSW",Z0652,Surry Hills
S02575,Surry Hills,-33.874809,151.200886,business,"378 Campbell St, Surry Hills NSW",Z0129,Sydney CBD
S02576,Surry Hills,-33.868714,151.217714,apartment,"278 Crown St, Surry Hills NSW",Z0690,Sydney CBD
S02577,Surry Hills,-33.886178,151.207176,apartment,"122 Fitzroy St, Surry Hills NSW",Z0447,Surry Hills
S02578,Surry Hills,-33.905726,151.207663,apartment,"588 Oxford St, Surry Hills NSW",Z0437,Waterloo
S02579,Surry Hills,-33.896114,151.228879,apartment,"644 Cleveland St, Surry Hills NSW",Z0556,Paddington
S02580,Surry Hills,-33.874008,151.215376,residential,"66 Foveaux St, Surry Hills NSW",Z0098,Darlinghurst
S02581,Surry Hills,-33.882751,151.204253,business,"598 Cleveland St, Surry Hills NSW",Z0113,Surry Hills
S02582,Surry Hills,-33.885092,151.210581,business,"224 Cleveland St, Surry Hills NSW",Z0304,Surry Hills
S02583,Surry Hills,-33.889835,151.21033,apartment,"582 Oxford St, Surry Hills NSW",Z0579,Surry Hills
S02584,Surry Hills,-33.898012,151.225175,apartment,"74 Bourke St, Surry Hills NSW",Z0473,Surry Hills
S02585,Surry Hills,-33.875078,151.210355,apartment,"200 Fitzroy St, Surry Hills NSW",Z0285,Sydney CBD
S02586,Surry Hills,-33.895086,151.229872,business,"46 Foveaux St, Surry Hills NSW",Z0556,Paddington
S02587,Surry Hills,-33.882666,151.198329,residential,"436 Riley St, Surry Hills NSW",Z0292,Surry Hills
S02588,Surry Hills,-33.898906,151.209709,residential,"178 Oxford St, Surry Hills NSW",Z0571,Surry Hills
S02589,Surry Hills,-33.890223,151.203134,business,"418 Bourke St, Surry Hills NSW",Z0174,Waterloo
S02590,Surry Hills,-33.880556,151.205547,business,"542 Oxford St, Surry Hills NSW",Z0378,Surry Hills
S02591,Surry Hills,-33.890498,151.205742,residential,"474 Bourke St, Surry Hills NSW",Z0490,Waterloo
S02592,Surry Hills,-33.891448,151.203598,residential,"418 Cleveland St, Surry Hills NSW",Z0174,Waterloo
S02593,Surry Hills,-33.888415,151.225572,apartment,"556 Devonshire St, Surry Hills NSW",Z0439,Paddington
S02594,Surry Hills,-33.899188,151.222803,residential,"412 Devonshire St, Surry Hills NSW",Z0473,Surry Hills
S02595,Surry Hills,-33.900693,151.213624,residential,"156 Crown St, Surry Hills NSW",Z0546,Surry Hills
S02596,Surry Hills,-33.882786,151.205731,residential,"656 Riley St, Surry Hills NSW",Z0034,Surry Hills
S02597,Surry Hills,-33.891878,151.203851,apartment,"196 Foveaux St, Surry Hills NSW",Z0174,Waterloo
S02598,Surry Hills,-33.882848,151.216676,apartment,"692 Bourke St, Surry Hills NSW",Z0635,Surry Hills
S02599,Surry Hills,-33.879555,151.212701,business,"672 Fitzroy St, Surry Hills NSW",Z0657,Darlinghurst
S02600,Surry Hills,-33.878911,151.208697,residential,"188 Cleveland St, Surry Hills NSW",Z0659,Surry Hills
S02601,Surry Hills,-33.901468,151.214871,residential,"160 Campbell St, Surry Hills NSW",Z0545,Surry Hills
S02602,Surry Hills,-33.894083,151.21802,apartment,"76 Fitzroy St, Surry Hills NSW",Z0626,Surry Hills
S02603,Surry Hills,-33.884199,151.208614,residential,"456 Fitzroy St, Surry Hills NSW",Z0599,Surry Hills
S02604,Surry Hills,-33.884076,151.202914,residential,"268 Bourke St, Surry Hills NSW",Z0256,Surry Hills
S02605,Surry Hills,-33.870504,151.19811,residential,"392 Foveaux St, Surry Hills NSW",Z0660,Sydney CBD
S02606,Surry Hills,-33.895761,151.212256,residential,"564 Cleveland St, Surry Hills NSW",Z0580,Surry Hills
S02607,Surry Hills,-33.879155,151.229505,residential,"202 Cleveland St, Surry Hills NSW",Z0604,Paddington
S02608,Surry Hills,-33.885522,151.200004,apartment,"150 Foveaux St, Surry Hills NSW",Z0683,Surry Hills
S02609,Surry Hills,-33.901622,151.219895,residential,"588 Devonshire St, Surry Hills NSW",Z0587,Kensington
S02610,Surry Hills,-33.892883,151.20392,residential,"416 Albion St, Surry Hills NSW",Z0598,Waterloo
S02611,Surry Hills,-33.8864,151.205734,apartment,"166 Crown St, Surry Hills NSW",Z0042,Surry Hills
S02612,Surry Hills,-33.902135,151.218234,business,"286 Oxford St, Surry Hills NSW",Z0351,Surry Hills
S02613,Surry Hills,-33.905091,151.207703,residential,"112 Crown St, Surry Hills NSW",Z0437,Waterloo
S02614,Surry Hills,-33.90259,151.212234,apartment,"574 Devonshire St, Surry Hills NSW",Z0258,Waterloo
S02615,Surry Hills,-33.886427,151.212062,residential,"422 Bourke St, Surry Hills NSW",Z0211,Surry Hills
S02616,Surry Hills,-33.892377,151.203934,business,"358 Bourke St, Surry Hills NSW",Z0598,Waterloo
S02617,Surry Hills,-33.89346,151.218056,business,"116 Riley St, Surry Hills NSW",Z0626,Surry Hills
S02618,Surry Hills,-33.893185,151.209446,apartment,"146 Crown St, Surry Hills NSW",Z0578,Surry Hills
S02619,Surry Hills,-33.899893,151.197503,apartment,"430 Crown St, Surry Hills NSW",Z0233,Waterloo
S02620,Surry Hills,-33.892151,151.201968,residential,"532 Oxford St, Surry Hills NSW",Z0686,Surry Hills
S02621,Surry Hills,-33.903063,151.18195,apartment,"146 Bourke St, Surry Hills NSW",Z0131,Alexandria
S02622,Surry Hills,-33.878999,151.210468,business,"542 Fitzroy St, Surry Hills NSW",Z0659,Surry Hills
S02623,Surry Hills,-33.874961,151.221737,business,"468 Crown St, Surry Hills NSW",Z0676,Darlinghurst
S02624,Surry Hills,-33.907109,151.200576,apartment,"638 Oxford St, Surry Hills NSW",Z0428,Alexandria
S02625,Surry Hills,-33.892253,151.21527,business,"38 Foveaux St, Surry Hills NSW",Z0572,Surry Hills
S02626,Surry Hills,-33.891732,151.213875,residential,"226 Campbell St, Surry Hills NSW",Z0301,Surry Hills
S02627,Surry Hills,-33.889896,151.203233,apartment,"126 Foveaux St, Surry Hills NSW",Z0406,Surry Hills
S02628,Surry Hills,-33.880488,151.223829,business,"368 Oxford St, Surry Hills NSW",Z0354,Darlinghurst
S02629,Surry Hills,-33.89223,151.207546,apartment,"554 Fitzroy St, Surry Hills NSW",Z0011,Surry Hills
S02630,Surry Hills,-33.889206,151.228092,business,"324 Riley St, Surry Hills NSW",Z0692,Paddington
S02631,Surry Hills,-33.864668,151.195279,business,"486 Bourke St, Surry Hills NSW",Z0371,Sydney CBD
S02632,Surry Hills,-33.88939,151.207578,apartment,"290 Riley St, Surry Hills NSW",Z0318,Surry Hills
S02633,Surry Hills,-33.87437,151.208648,residential,"292 Riley St, Surry Hills NSW",Z0370,Darlinghurst
S02634,Surry Hills,-33.884484,151.209634,residential,"162 Oxford St, Surry Hills NSW",Z0599,Surry Hills
S02635,Surry Hills,-33.89293,151.216447,residential,"644 Bourke St, Surry Hills NSW",Z0625,Surry Hills
S02636,Surry Hills,-33.894266,151.240583,apartment,"642 Cleveland St, Surry Hills NSW",Z0141,Paddington
S02637,Surry Hills,-33.888558,151.214096,apartment,"86 Campbell St, Surry Hills NSW",Z0411,Surry Hills
S02638,Surry Hills,-33.897512,151.210218,apartment,"626 Crown St, Surry Hills NSW",Z0575,Surry Hills
S02639,Surry Hills,-33.895411,151.200134,residential,"586 Riley St, Surry Hills NSW",Z0078,Surry Hills
S02640,Surry Hills,-33.891884,151.192989,residential,"352 Foveaux St, Surry Hills NSW",Z0006,Glebe
S02641,Surry Hills,-33.886153,151.220532,business,"138 Cleveland St, Surry Hills NSW",Z0593,Surry Hills
S02642,Surry Hills,-33.873892,151.205079,business,"112 Cleveland St, Surry Hills NSW",Z0235,Sydney CBD
S02643,Surry Hills,-33.89238,151.233437,residential,"238 Fitzroy St, Surry Hills NSW",Z0550,Paddington
S02644,Surry Hills,-33.884808,151.217814,residential,"408 Riley St, Surry Hills NSW",Z0651,Surry Hills
S02645,Surry Hills,-33.901523,151.213074,residential,"110 Riley St, Surry Hills NSW",Z0545,Surry Hills
S02646,Surry Hills,-33.880018,151.213547,residential,"76 Albion St, Surry Hills NSW",Z0657,Darlinghurst
S02647,Surry Hills,-33.902273,151.213636,residential,"486 Oxford St, Surry Hills NSW",Z0545,Surry Hills
S02648,Surry Hills,-33.882113,151.203749,apartment,"402 Fitzroy St, Surry Hills NSW",Z0477,Surry Hills
S02649,Surry Hills,-33.889147,151.194236,residential,"472 Cleveland St, Surry Hills NSW",Z0462,Surry Hills
S02650,Surry Hills,-33.889465,151.205044,residential,"30 Cleveland St, Surry Hills NSW",Z0417,Surry Hills
S02651,Surry Hills,-33.890902,151.209835,residential,"288 Albion St, Surry Hills NSW",Z0169,Surry Hills
S02652,Surry Hills,-33.89891,151.20417,apartment,"154 Crown St, Surry Hills NSW",Z0565,Waterloo
S02653,Surry Hills,-33.898486,151.198425,business,"618 Devonshire St, Surry Hills NSW",Z0233,Waterloo
S02654,Surry Hills,-33.881808,151.203266,apartment,"526 Foveaux St, Surry Hills NSW",Z0477,Surry Hills
S02655,Surry Hills,-33.888405,151.219322,apartment,"370 Devonshire St, Surry Hills NSW",Z0627,Surry Hills
S02656,Surry Hills,-33.89096,151.216734,residential,"110 Riley St, Surry Hills NSW",Z0572,Surry Hills
S02657,Surry Hills,-33.884953,151.211543,business,"616 Bourke St, Surry Hills NSW",Z0304,Surry Hills
S02658,Surry Hills,-33.88769,151.215284,apartment,"8 Fitzroy St, Surry Hills NSW",Z0411,Surry Hills
S02659,Surry Hills,-33.894843,151.199813,residential,"598 Riley St, Surry Hills NSW",Z0078,Surry Hills
S02660,Surry Hills,-33.868812,151.202841,business,"80 Crown St, Surry Hills NSW",Z0661,Sydney CBD
S02661,Surry Hills,-33.882574,151.212799,apartment,"460 Devonshire St, Surry Hills NSW",Z0623,Surry Hills
S02662,Surry Hills,-33.887483,151.200959,apartment,"572 Riley St, Surry Hills NSW",Z0399,Surry Hills
S02663,Surry Hills,-33.892609,151.210976,residential,"276 Foveaux St, Surry Hills NSW",Z0578,Surry Hills
S02664,Surry Hills,-33.880878,151.198637,business,"206 Cleveland St, Surry Hills NSW",Z0292,Surry Hills
S02665,Surry Hills,-33.894801,151.195153,residential,"14 Oxford St, Surry Hills NSW",Z0555,Waterloo
S02666,Surry Hills,-33.895474,151.216625,apartment,"328 Campbell St, Surry Hills NSW",Z0569,Surry Hills
S02667,Surry Hills,-33.874953,151.219243,residential,"552 Riley St, Surry Hills NSW",Z0583,Darlinghurst
S02668,Surry Hills,-33.888255,151.204323,apartment,"98 Crown St, Surry Hills NSW",Z0406,Surry Hills
S02669,Surry Hills,-33.894607,151.196316,apartment,"192 Fitzroy St, Surry Hills NSW",Z0555,Waterloo
S02670,Surry Hills,-33.888455,151.190125,business,"118 Bourke St, Surry Hills NSW",Z0252,Glebe
S02671,Surry Hills,-33.881699,151.226578,business,"462 Foveaux St, Surry Hills NSW",Z0420,Darlinghurst
S02672,Surry Hills,-33.88353,151.211003,apartment,"354 Albion St, Surry Hills NSW",Z0653,Surry Hills
S02673,Surry Hills,-33.880706,151.204528,business,"180 Crown St, Surry Hills NSW",Z0378,Surry Hills
S02674,Surry Hills,-33.898496,151.206725,apartment,"564 Devonshire St, Surry Hills NSW",Z0561,Surry Hills
S02675,Surry Hills,-33.880907,151.19278,apartment,"72 Oxford St, Surry Hills NSW",Z0588,Glebe
S02676,Surry Hills,-33.889932,151.215579,apartment,"342 Devonshire St, Surry Hills NSW",Z0670,Surry Hills
S02677,Surry Hills,-33.887787,151.228001,business,"252 Cleveland St, Surry Hills NSW",Z0178,Paddington
S02678,Surry Hills,-33.878824,151.202955,residential,"598 Oxford St, Surry Hills NSW",Z0494,Sydney CBD
S02679,Surry Hills,-33.882878,151.231451,residential,"408 Devonshire St, Surry Hills NSW",Z0586,Paddington
S02680,Surry Hills,-33.885692,151.208952,business,"578 Fitzroy St, Surry Hills NSW",Z0612,Surry Hills
S02681,Surry Hills,-33.904372,151.225001,business,"194 Devonshire St, Surry Hills NSW",Z0557,Kensington
S02682,Surry Hills,-33.888864,151.212765,residential,"476 Foveaux St, Surry Hills NSW",Z0072,Surry Hills
S02683,Surry Hills,-33.894777,151.212755,business,"346 Foveaux St, Surry Hills NSW",Z0580,Surry Hills
S02684,Surry Hills,-33.882812,151.226595,residential,"602 Campbell St, Surry Hills NSW",Z0420,Darlinghurst
S02685,Surry Hills,-33.880572,151.217044,business,"176 Devonshire St, Surry Hills NSW",Z0620,Surry Hills
S02686,Surry Hills,-33.890916,151.213374,residential,"34 Fitzroy St, Surry Hills NSW",Z0301,Surry Hills
S02687,Surry Hills,-33.893836,151.192528,apartment,"280 Fitzroy St, Surry Hills NSW",Z0463,Alexandria
S02688,Surry Hills,-33.87605,151.196435,residential,"508 Riley St, Surry Hills NSW",Z0201,Glebe
S02689,Surry Hills,-33.893325,151.214127,apartment,"556 Bourke St, Surry Hills NSW",Z0577,Waterloo
S02690,Surry Hills,-33.898056,151.22321,residential,"302 Oxford St, Surry Hills NSW",Z0473,Surry Hills
S02691,Surry Hills,-33.895161,151.211156,business,"692 Crown St, Surry Hills NSW",Z0580,Surry Hills
S02692,Surry Hills,-33.89294,151.204678,apartment,"668 Albion St, Surry Hills NSW",Z0597,Waterloo
S02693,Surry Hills,-33.895391,151.193447,residential,"280 Oxford St, Surry Hills NSW",Z0012,Alexandria
S02694,Surry Hills,-33.881737,151.202948,apartment,"228 Oxford St, Surry Hills NSW",Z0477,Surry Hills
S02695,Surry Hills,-33.906083,151.211179,residential,"136 Cleveland St, Surry Hills NSW",Z0150,Waterloo
S02696,Surry Hills,-33.89556,151.202292,apartment,"358 Oxford St, Surry Hills NSW",Z0552,Waterloo
S02697,Surry Hills,-33.88888,151.20132,residential,"250 Cleveland St, Surry Hills NSW",Z0399,Surry Hills
S02698,Surry Hills,-33.886818,151.20954,apartment,"626 Riley St, Surry Hills NSW",Z0612,Surry Hills
S02699,Surry Hills,-33.874965,151.223036,residential,"622 Bourke St, Surry Hills NSW",Z0672,Darlinghurst
S02700,Surry Hills,-33.876138,151.216162,residential,"676 Fitzroy St, Surry Hills NSW",Z0645,Darlinghurst
S02701,Surry Hills,-33.901306,151.212573,apartment,"466 Campbell St, Surry Hills NSW",Z0545,Surry Hills
S02702,Surry Hills,-33.903764,151.211696,residential,"294 Fitzroy St, Surry Hills NSW",Z0258,Waterloo
S02703,Surry Hills,-33.8883,151.214961,residential,"222 Devonshire St, Surry Hills NSW",Z0411,Surry Hills
S02704,Surry Hills,-33.893885,151.209009,apartment,"476 Albion St, Surry Hills NSW",Z0160,Surry Hills
S02705,Surry Hills,-33.898036,151.2063,residential,"6 Bourke St, Surry Hills NSW",Z0561,Surry Hills
S02706,Surry Hills,-33.888371,151.216644,business,"422 Bourke St, Surry Hills NSW",Z0411,Surry Hills
S02707,Surry Hills,-33.886654,151.207971,residential,"50 Riley St, Surry Hills NSW",Z0447,Surry Hills
S02708,Surry Hills,-33.895212,151.199303,business,"662 Albion St, Surry Hills NSW",Z0078,Surry Hills
S02709,Surry Hills,-33.893493,151.22299,business,"368 Devonshire St, Surry Hills NSW",Z0172,Surry Hills
S02710,Surry Hills,-33.894596,151.193171,apartment,"122 Devonshire St, Surry Hills NSW",Z0463,Alexandria
S02711,Surry Hills,-33.891792,151.223665,apartment,"246 Campbell St, Surry Hills NSW",Z0374,Paddington
S02712,Surry Hills,-33.884168,151.214558,residential,"110 Crown St, Surry Hills NSW",Z0624,Surry Hills
S02713,Surry Hills,-33.897123,151.201278,residential,"326 Fitzroy St, Surry Hills NSW",Z0245,Waterloo
S02714,Surry Hills,-33.893625,151.210218,apartment,"374 Oxford St, Surry Hills NSW",Z0578,Surry Hills
S02715,Surry Hills,-33.891694,151.20614,business,"78 Albion St, Surry Hills NSW",Z0490,Waterloo
S02716,Surry Hills,-33.888554,151.21727,residential,"370 Devonshire St, Surry Hills NSW",Z0669,Surry Hills
S02717,Surry Hills,-33.886292,151.217091,apartment,"166 Devonshire St, Surry Hills NSW",Z0652,Surry Hills
S02718,Surry Hills,-33.872162,151.214152,apartment,"390 Crown St, Surry Hills NSW",Z0022,Darlinghurst
S02719,Surry Hills,-33.883923,151.216717,apartment,"68 Bourke St, Surry Hills NSW",Z0635,Surry Hills
S02720,Surry Hills,-33.883733,151.208967,apartment,"226 Devonshire St, Surry Hills NSW",Z0599,Surry Hills
S02721,Surry Hills,-33.890633,151.225855,apartment,"460 Campbell St, Surry Hills NSW",Z0374,Paddington
S02722,Surry Hills,-33.896339,151.221012,residential,"566 Devonshire St, Surry Hills NSW",Z0239,Surry Hills
S02723,Surry Hills,-33.892726,151.205707,apartment,"574 Devonshire St, Surry Hills NSW",Z0597,Waterloo
S02724,Surry Hills,-33.894183,151.217298,residential,"310 Crown St, Surry Hills NSW",Z0626,Surry Hills
S02725,Surry Hills,-33.885362,151.216512,apartment,"330 Campbell St, Surry Hills NSW",Z0652,Surry Hills
S02726,Surry Hills,-33.90171,151.207662,apartment,"364 Foveaux St, Surry Hills NSW",Z0573,Waterloo
S02727,Surry Hills,-33.88376,151.206956,residential,"478 Cleveland St, Surry Hills NSW",Z0599,Surry Hills
S02728,Surry Hills,-33.889438,151.220931,apartment,"274 Crown St, Surry Hills NSW",Z0628,Surry Hills
S02729,Surry Hills,-33.882633,151.209868,apartment,"678 Bourke St, Surry Hills NSW",Z0653,Surry Hills
S02730,Surry Hills,-33.894291,151.212342,residential,"532 Bourke St, Surry Hills NSW",Z0580,Surry Hills
S02731,Surry Hills,-33.895711,151.22261,apartment,"374 Albion St, Surry Hills NSW",Z0239,Surry Hills
S02732,Surry Hills,-33.891753,151.2328,residential,"80 Crown St, Surry Hills NSW",Z0550,Paddington
S02733,Surry Hills,-33.891945,151.20526,apartment,"620 Riley St, Surry Hills NSW",Z0490,Waterloo
S02734,Surry Hills,-33.882049,151.208012,residential,"334 Crown St, Surry Hills NSW",Z0658,Surry Hills
S02735,Surry Hills,-33.882126,151.210666,business,"520 Foveaux St, Surry Hills NSW",Z0654,Surry Hills
S02736,Surry Hills,-33.87326,151.210871,apartment,"286 Devonshire St, Surry Hills NSW",Z0641,Darlinghurst
S02737,Surry Hills,-33.892464,151.213387,residential,"408 Crown St, Surry Hills NSW",Z0576,Surry Hills
S02738,Surry Hills,-33.91528,151.205588,residential,"352 Riley St, Surry Hills NSW",Z0549,Alexandria
S02739,Surry Hills,-33.891775,151.198604,business,"524 Oxford St, Surry Hills NSW",Z0582,Surry Hills
S02740,Surry Hills,-33.886655,151.225784,apartment,"504 Riley St, Surry Hills NSW",Z0554,Paddington
S02741,Surry Hills,-33.882784,151.215509,apartment,"658 Bourke St, Surry Hills NSW",Z0619,Alexandria
S02742,Surry Hills,-33.886071,151.206233,residential,"400 Foveaux St, Surry Hills NSW",Z0673,Surry Hills
S02743,Surry Hills,-33.89247,151.213934,residential,"398 Devonshire St, Surry Hills NSW",Z0301,Surry Hills
S02744,Surry Hills,-33.874787,151.226497,residential,"392 Riley St, Surry Hills NSW",Z0666,Darlinghurst
S02745,Surry Hills,-33.89677,151.202908,apartment,"628 Foveaux St, Surry Hills NSW",Z0552,Waterloo
S02746,Surry Hills,-33.890697,151.2119,residential,"154 Oxford St, Surry Hills NSW",Z0169,Surry Hills
S02747,Surry Hills,-33.897139,151.197491,apartment,"38 Campbell St, Surry Hills NSW",Z0250,Alexandria
S02748,Surry Hills,-33.888343,151.208935,business,"124 Campbell St, Surry Hills NSW",Z0646,Surry Hills
S02749,Surry Hills,-33.875788,151.215549,apartment,"654 Campbell St, Surry Hills NSW",Z0098,Darlinghurst
S02750,Surry Hills,-33.889627,151.199967,residential,"562 Oxford St, Surry Hills NSW",Z0399,Surry Hills
S02751,Surry Hills,-33.889578,151.208315,residential,"500 Devonshire St, Surry Hills NSW",Z0318,Surry Hills
S02752,Surry Hills,-33.902068,151.217199,apartment,"454 Cleveland St, Surry Hills NSW",Z0351,Surry Hills
S02753,Surry Hills,-33.890796,151.215303,residential,"254 Cleveland St, Surry Hills NSW",Z0670,Surry Hills
S02754,Surry Hills,-33.879296,151.199581,residential,"116 Foveaux St, Surry Hills NSW",Z0366,Glebe
S02755,Surry Hills,-33.890502,151.213364,apartment,"408 Campbell St, Surry Hills NSW",Z0301,Surry Hills
S02756,Surry Hills,-33.891042,151.215028,apartment,"486 Bourke St, Surry Hills NSW",Z0670,Surry Hills
S02757,Surry Hills,-33.879654,151.210972,residential,"664 Devonshire St, Surry Hills NSW",Z0659,Surry Hills
S02758,Surry Hills,-33.891009,151.219804,residential,"652 Cleveland St, Surry Hills NSW",Z0544,Surry Hills
S02759,Surry Hills,-33.878164,151.204695,apartment,"504 Crown St, Surry Hills NSW",Z0275,Sydney CBD
S02760,Surry Hills,-33.898777,151.213712,apartment,"644 Albion St, Surry Hills NSW",Z0546,Surry Hills
S02761,Surry Hills,-33.883077,151.199513,apartment,"398 Fitzroy St, Surry Hills NSW",Z0342,Surry Hills
S02762,Surry Hills,-33.875329,151.195594,business,"686 Oxford St, Surry Hills NSW",Z0345,Glebe
S02763,Surry Hills,-33.880437,151.21703,residential,"480 Oxford St, Surry Hills NSW",Z0620,Surry Hills
