sim_id,on_road_saving_s,zs_pre_route_saving_s,zs_total_saving_s,zs_saving_min,hc_pre_route_saving_s,hc_total_saving_s,hc_saving_min
1672,413.3,3828.4,4241.7,70.7,1954.2,2202.1,36.7
1673,1592.4,6959.2,8551.5,142.53,4377.3,5332.8,88.88
1674,813.7,3626.5,4440.2,74.0,1280.7,1769.0,29.48
1675,1324.0,6090.8,7414.8,123.58,3887.3,4681.7,78.03
1676,2877.9,7390.9,10268.8,171.15,5553.5,7280.2,121.34
1677,269.1,6967.5,7236.6,120.61,5170.9,5332.4,88.87
1678,2098.1,7747.9,9846.0,164.1,5057.0,6315.9,105.27
1679,2485.9,6999.0,9484.9,158.08,5602.7,7094.2,118.24
1680,902.4,5306.5,6208.9,103.48,3250.5,3792.0,63.2
1681,431.1,6639.2,7070.3,117.84,4603.5,4862.2,81.04
1682,1963.4,4087.6,6051.0,100.85,1957.5,3135.5,52.26
1683,1137.5,5222.9,6360.5,106.01,3507.0,4189.5,69.82
1684,1621.6,6899.4,8521.0,142.02,5149.4,6122.3,102.04
1685,1045.3,4793.3,5838.5,97.31,2786.8,3414.0,56.9
1686,1201.0,5803.3,7004.3,116.74,3409.2,4129.7,68.83
1687,1737.3,4137.9,5875.3,97.92,2570.1,3612.5,60.21
1688,2719.8,5733.5,8453.3,140.89,3060.9,4692.8,78.21
1689,255.0,5084.6,5339.6,88.99,2591.4,2744.4,45.74
1690,1618.2,5789.5,7407.8,123.46,3566.7,4537.6,75.63
1691,1198.3,2614.9,3813.1,63.55,688.3,1407.3,23.45
1692,1680.2,2447.3,4127.5,68.79,827.8,1836.0,30.6
1693,1540.9,7497.1,9038.0,150.63,5999.7,6924.3,115.4
1694,905.1,3546.4,4451.5,74.19,1658.3,2201.3,36.69
1695,2578.6,6677.1,9255.6,154.26,4454.8,6001.9,100.03
1696,1019.6,2785.4,3805.0,63.42,458.7,1070.4,17.84
1697,1607.5,6516.0,8123.5,135.39,4379.1,5343.7,89.06
1698,579.7,7046.7,7626.4,127.11,4574.2,4922.1,82.03
1699,1251.8,6376.4,7628.2,127.14,4178.7,4929.7,82.16
1700,690.9,4532.4,5223.3,87.05,2538.8,2953.3,49.22
1701,944.1,7639.7,8583.8,143.06,5352.8,5919.3,98.65
1702,358.9,5632.3,5991.2,99.85,3623.9,3839.2,63.99
1703,1298.5,3874.7,5173.2,86.22,1826.0,2605.1,43.42
1704,807.4,2614.8,3422.1,57.04,-66.0,418.4,6.97
1705,1296.4,4319.4,5615.8,93.6,3049.7,3827.6,63.79
1706,753.1,6042.2,6795.3,113.25,4432.9,4884.7,81.41
1707,1258.3,6782.7,8040.9,134.02,4053.0,4807.9,80.13
1708,1739.0,5559.6,7298.6,121.64,3901.2,4944.6,82.41
1709,1422.8,6360.9,7783.7,129.73,4187.4,5041.0,84.02
1710,1379.3,5772.8,7152.1,119.2,4751.0,5578.5,92.98
1711,960.0,4994.6,5954.6,99.24,2370.5,2946.6,49.11
1712,2004.6,3588.6,5593.2,93.22,773.1,1975.9,32.93
1713,297.6,6371.9,6669.5,111.16,4604.8,4783.4,79.72
1714,1903.8,4833.7,6737.5,112.29,2632.8,3775.0,62.92
1715,932.8,5748.8,6681.6,111.36,4220.4,4780.1,79.67
1716,665.0,5441.2,6106.2,101.77,3379.2,3778.2,62.97
1717,347.6,5670.5,6018.2,100.3,3441.2,3649.8,60.83
1718,965.4,5887.5,6852.9,114.21,3338.6,3917.8,65.3
1719,1067.4,2790.8,3858.2,64.3,-56.1,584.4,9.74
1720,1795.5,5395.5,7191.0,119.85,4545.7,5623.0,93.72
1721,1122.5,5457.7,6580.2,109.67,4602.1,5275.5,87.93
1722,424.7,5112.5,5537.2,92.29,3070.5,3325.3,55.42
1723,2525.8,3135.5,5661.3,94.36,1883.3,3398.7,56.65
1724,1546.9,5421.1,6968.1,116.13,3682.7,4610.8,76.85
1725,1273.2,5144.5,6417.8,106.96,3047.7,3811.6,63.53
1726,1001.6,3072.9,4074.4,67.91,1083.5,1684.5,28.07
1727,595.2,4541.4,5136.6,85.61,2046.5,2403.7,40.06
1728,1264.6,4859.1,6123.7,102.06,2659.4,3418.2,56.97
1729,1210.2,4887.5,6097.7,101.63,3127.8,3853.9,64.23
1730,1157.7,6608.3,7766.0,129.43,5141.4,5836.0,97.27
1731,1823.8,6180.0,8003.9,133.4,3889.6,4983.9,83.06
1732,1522.2,5109.8,6632.0,110.53,3180.5,4093.8,68.23
1733,1266.2,4110.9,5377.1,89.62,1628.7,2388.5,39.81
1734,2492.1,3063.7,5555.8,92.6,1126.7,2622.0,43.7
1735,1722.6,4282.4,6005.0,100.08,2309.1,3342.7,55.71
1736,579.6,7006.6,7586.2,126.44,5472.3,5820.1,97.0
1737,2316.7,4281.8,6598.5,109.98,3151.1,4541.1,75.69
1738,1862.2,5708.5,7570.7,126.18,3141.4,4258.7,70.98
1739,1486.9,4795.3,6282.2,104.7,3319.5,4211.6,70.19
1740,707.3,5078.2,5785.5,96.42,2554.2,2978.6,49.64
1741,1637.3,7710.9,9348.2,155.8,5654.9,6637.3,110.62
1742,2333.7,7310.7,9644.4,160.74,5374.4,6774.6,112.91
1743,1433.9,6207.4,7641.3,127.36,3888.0,4748.3,79.14
1744,403.5,6169.3,6572.7,109.55,3897.6,4139.6,68.99
1745,2151.1,5422.2,7573.3,126.22,4151.0,5441.7,90.69
1746,1681.8,4463.9,6145.7,102.43,1482.0,2491.1,41.52
1747,2070.8,5351.6,7422.4,123.71,3322.3,4564.8,76.08
1748,1931.1,4969.2,6900.3,115.0,2722.2,3880.8,64.68
1749,1995.1,4360.3,6355.4,105.92,1705.0,2902.1,48.37
1750,2248.1,4098.3,6346.4,105.77,1673.4,3022.3,50.37
1751,1311.4,5985.4,7296.8,121.61,3313.9,4100.7,68.35
1752,149.6,6772.8,6922.5,115.37,5197.5,5287.3,88.12
1753,1607.4,4131.0,5738.4,95.64,2037.7,3002.2,50.04
1754,1698.8,3210.0,4908.8,81.81,1552.8,2572.1,42.87
1755,1815.6,5633.3,7448.9,124.15,3970.8,5060.1,84.34
1756,2947.4,6767.6,9715.0,161.92,4270.3,6038.7,100.64
1757,2271.9,6757.7,9029.6,150.49,4312.2,5675.3,94.59
1758,2193.8,2559.3,4753.2,79.22,1097.7,2414.0,40.23
1759,1784.8,4106.3,5891.1,98.18,2015.9,3086.8,51.45
1760,1432.0,5694.3,7126.3,118.77,4008.1,4867.3,81.12
1761,1566.6,6342.5,7909.1,131.82,3976.6,4916.6,81.94
1762,1994.2,4500.0,6494.2,108.24,2257.0,3453.6,57.56
1763,1637.0,4288.4,5925.4,98.76,2270.9,3253.1,54.22
1764,1515.2,3482.3,4997.5,83.29,1609.2,2518.3,41.97
1765,1134.0,6345.7,7479.7,124.66,4094.9,4775.3,79.59
1766,1012.0,5490.1,6502.1,108.37,2501.7,3108.9,51.81
1767,2804.3,6379.6,9183.9,153.07,4799.2,6481.8,108.03
1768,1774.8,6863.8,8638.5,143.98,5041.7,6106.6,101.78
1769,1921.7,6105.6,8027.3,133.79,3559.4,4712.4,78.54
1770,2114.3,6815.2,8929.5,148.82,4604.2,5872.7,97.88
1771,1132.8,4937.2,6070.0,101.17,2930.1,3609.8,60.16
1772,1472.0,6897.4,8369.4,139.49,4604.8,5488.0,91.47
1773,2651.2,6333.8,8985.0,149.75,4574.7,6165.4,102.76
1774,1881.2,6394.1,8275.3,137.92,3645.6,4774.4,79.57
1775,1719.4,6099.3,7818.7,130.31,4620.1,5651.8,94.2
1776,1205.0,3490.9,4696.0,78.27,573.8,1296.9,21.61
1777,938.8,6410.7,7349.4,122.49,4021.6,4584.9,76.41
1778,1578.6,6542.1,8120.8,135.35,5722.8,6670.0,111.17
1779,1543.5,7421.6,8965.0,149.42,5430.9,6357.0,105.95
1780,1850.5,4117.8,5968.2,99.47,1486.1,2596.4,43.27
1781,1487.2,6830.9,8318.1,138.64,5761.6,6654.0,110.9
1782,229.3,5773.6,6002.8,100.05,3050.7,3188.3,53.14
1783,2640.6,5348.3,7988.9,133.15,3865.5,5449.9,90.83
1784,2274.1,7140.8,9414.9,156.92,4888.8,6253.2,104.22
1785,1425.9,4661.0,6086.9,101.45,2603.0,3458.5,57.64
1786,1728.5,5925.3,7653.8,127.56,3850.5,4887.6,81.46
1787,1900.8,6765.1,8665.8,144.43,4940.0,6080.4,101.34
1788,1437.0,6926.8,8363.8,139.4,4662.4,5524.6,92.08
1789,803.5,7427.6,8231.2,137.19,5712.7,6194.9,103.25
1790,1221.7,7278.5,8500.2,141.67,5046.1,5779.1,96.32
1791,1863.3,6685.1,8548.4,142.47,4621.6,5739.6,95.66
1792,1095.2,6852.6,7947.8,132.46,3693.3,4350.4,72.51
1793,1759.3,6018.5,7777.9,129.63,3701.3,4756.9,79.28
1794,2169.7,6158.4,8328.1,138.8,4254.1,5555.9,92.6
1795,2217.2,6919.4,9136.6,152.28,5480.3,6810.6,113.51
1796,2466.6,2161.9,4628.5,77.14,627.3,2107.2,35.12
1797,1693.0,6646.4,8339.4,138.99,4331.7,5347.5,89.12
1798,1725.1,6444.3,8169.4,136.16,4728.4,5763.4,96.06
1799,748.0,2555.6,3303.6,55.06,753.6,1202.5,20.04
1800,1995.6,5390.4,7385.9,123.1,4074.1,5271.4,87.86
1801,3362.9,2911.3,6274.2,104.57,633.1,2650.8,44.18
1802,2504.8,5272.0,7776.9,129.61,2351.5,3854.4,64.24
1803,1639.4,7073.5,8712.9,145.21,5061.1,6044.7,100.75
1804,576.2,7259.9,7836.1,130.6,4866.4,5212.1,86.87
1805,2478.4,3056.0,5534.4,92.24,412.2,1899.2,31.65
1806,558.9,5310.5,5869.4,97.82,2201.2,2536.6,42.28
1807,449.0,5946.0,6395.0,106.58,4061.8,4331.1,72.19
1808,2008.0,3704.0,5711.9,95.2,1803.4,3008.2,50.14
1809,200.0,2622.4,2822.4,47.04,787.4,907.4,15.12
1810,1304.4,4156.5,5460.9,91.02,2428.7,3211.4,53.52
1811,2174.8,6193.4,8368.3,139.47,4122.9,5427.8,90.46
1812,2291.0,6820.0,9111.0,151.85,5113.4,6488.0,108.13
1813,1305.4,6352.4,7657.8,127.63,4142.0,4925.3,82.09
1814,2755.5,5929.1,8684.6,144.74,3221.0,4874.3,81.24
1815,848.6,5385.9,6234.5,103.91,2972.4,3481.6,58.03
1816,2236.1,6246.8,8482.9,141.38,3889.0,5230.7,87.18
1817,816.9,4676.4,5493.3,91.55,2825.0,3315.1,55.25
1818,2207.4,4496.0,6703.4,111.72,1197.5,2521.9,42.03
1819,1305.6,6618.1,7923.7,132.06,3640.0,4423.4,73.72
1820,2771.8,5773.8,8545.6,142.43,3148.2,4811.3,80.19
1821,1263.7,4721.1,5984.8,99.75,2580.7,3339.0,55.65
1822,2306.1,5681.0,7987.1,133.12,2991.7,4375.4,72.92
1823,2451.9,4737.3,7189.2,119.82,2908.9,4380.1,73.0
1824,2047.9,2846.1,4893.9,81.57,919.7,2148.4,35.81
1825,1249.4,5879.6,7129.0,118.82,3971.6,4721.2,78.69
1826,1683.5,4798.6,6482.1,108.03,2993.4,4003.6,66.73
1827,1168.4,5343.1,6511.5,108.52,2525.8,3226.9,53.78
1828,2956.4,6741.0,9697.5,161.62,4965.8,6739.7,112.33
1829,1815.2,5477.3,7292.5,121.54,2864.5,3953.6,65.89
1830,1316.5,4724.0,6040.6,100.68,3039.1,3829.0,63.82
1831,1390.8,7065.6,8456.4,140.94,5585.8,6420.3,107.0
1832,1156.1,7239.7,8395.8,139.93,4634.4,5328.1,88.8
1833,1188.9,6732.9,7921.8,132.03,4166.8,4880.1,81.34
1834,1017.6,3295.1,4312.7,71.88,1350.1,1960.6,32.68
1835,1233.1,3877.1,5110.2,85.17,1800.4,2540.2,42.34
1836,1786.8,7035.8,8822.6,147.04,4756.3,5828.4,97.14
1837,1134.1,6974.2,8108.4,135.14,4993.6,5674.1,94.57
1838,1566.2,5213.7,6779.9,113.0,2778.8,3718.6,61.98
1839,3158.4,7147.5,10305.9,171.76,4906.2,6801.2,113.35
1840,2045.7,4799.9,6845.5,114.09,2542.2,3769.6,62.83
1841,1520.8,5953.2,7474.1,124.57,4178.0,5090.5,84.84
1842,2224.4,6137.6,8362.0,139.37,3501.9,4836.5,80.61
1843,1367.2,4129.8,5496.9,91.62,2335.7,3156.0,52.6
1844,1394.3,7515.0,8909.4,148.49,5726.4,6563.0,109.38
1845,1766.8,3501.9,5268.7,87.81,1739.9,2800.0,46.67
1846,3662.3,4543.2,8205.5,136.76,1973.6,4171.0,69.52
1847,1598.1,4042.1,5640.2,94.0,2588.5,3547.3,59.12
1848,2128.2,4799.5,6927.7,115.46,3041.4,4318.4,71.97
1849,1226.0,6015.0,7241.0,120.68,3133.3,3868.9,64.48
1850,2146.2,7175.2,9321.4,155.36,5517.6,6805.4,113.42
1851,2251.5,7163.8,9415.3,156.92,5026.9,6377.8,106.3
1852,1221.3,4972.5,6193.7,103.23,2197.0,2929.8,48.83
1853,810.9,4367.8,5178.7,86.31,2518.2,3004.8,50.08
1854,936.4,5150.0,6086.3,101.44,3629.2,4191.0,69.85
1855,-337.4,6281.7,5944.3,99.07,4381.3,4178.9,69.65
1856,2493.2,5535.3,8028.5,133.81,2813.7,4309.6,71.83
1857,3167.5,6150.7,9318.2,155.3,4463.6,6364.1,106.07
1858,1578.0,4868.7,6446.7,107.44,2853.3,3800.1,63.34
1859,1232.8,7088.5,8321.3,138.69,4905.3,5645.0,94.08
1860,604.8,4327.3,4932.1,82.2,2068.8,2431.7,40.53
1861,594.1,4358.2,4952.4,82.54,2181.1,2537.6,42.29
1862,1391.0,3934.1,5325.1,88.75,2231.7,3066.3,51.1
1863,1569.8,6474.4,8044.2,134.07,4194.5,5136.4,85.61
1864,1604.9,2794.8,4399.7,73.33,1374.5,2337.4,38.96
1865,2198.6,5367.5,7566.1,126.1,4219.6,5538.8,92.31
1866,516.2,2334.3,2850.6,47.51,634.6,944.4,15.74
1867,118.5,7028.5,7146.9,119.12,5187.0,5258.1,87.63
1868,778.1,6066.9,6845.0,114.08,4466.0,4932.9,82.21
1869,1738.7,6876.6,8615.2,143.59,4335.0,5378.2,89.64
1870,474.5,6600.4,7074.9,117.91,6010.5,6295.2,104.92
1871,803.3,4891.5,5694.8,94.91,2820.7,3302.7,55.04
1872,1789.6,4012.6,5802.2,96.7,1762.7,2836.4,47.27
1873,1918.9,4543.5,6462.4,107.71,2862.9,4014.2,66.9
1874,889.4,7639.5,8528.9,142.15,6588.6,7122.2,118.7
1875,1226.2,4777.8,6004.1,100.07,2478.1,3213.8,53.56
1876,2951.8,5691.9,8643.7,144.06,3691.9,5463.0,91.05
1877,194.1,5337.4,5531.5,92.19,2918.0,3034.4,50.57
1878,807.7,5626.3,6433.9,107.23,3963.0,4447.6,74.13
1879,1871.6,6071.7,7943.3,132.39,4218.6,5341.6,89.03
1880,1480.6,7385.9,8866.5,147.78,5270.6,6159.0,102.65
1881,1427.7,5722.5,7150.2,119.17,4128.0,4984.6,83.08
1882,710.6,5941.8,6652.4,110.87,3290.2,3716.5,61.94
1883,2021.8,2530.6,4552.4,75.87,143.1,1356.2,22.6
1884,1614.9,7375.9,8990.8,149.85,5376.9,6345.9,105.76
1885,1744.8,5901.6,7646.4,127.44,3540.4,4587.3,76.45
1886,1569.8,4741.3,6311.1,105.19,2350.7,3292.6,54.88
1887,2351.4,5492.0,7843.4,130.72,3445.9,4856.8,80.95
1888,1329.2,5897.9,7227.1,120.45,3772.7,4570.2,76.17
1889,1052.9,3661.4,4714.3,78.57,1005.8,1637.5,27.29
1890,1457.8,4778.0,6235.9,103.93,3646.6,4521.3,75.35
1891,697.6,6448.2,7145.8,119.1,4629.5,5048.1,84.13
1892,1515.0,3276.5,4791.5,79.86,1185.1,2094.1,34.9
1893,2687.4,5872.7,8560.1,142.67,3735.0,5347.4,89.12
1894,925.7,5176.4,6102.1,101.7,3348.9,3904.3,65.07
1895,1476.7,4762.5,6239.3,103.99,1749.3,2635.3,43.92
1896,772.9,3430.8,4203.7,70.06,1151.0,1614.8,26.91
1897,1314.1,3185.3,4499.4,74.99,863.5,1652.0,27.53
1898,1194.5,6885.3,8079.8,134.66,4597.6,5314.3,88.57
1899,1400.7,5067.5,6468.1,107.8,2832.9,3673.3,61.22
1900,617.0,3802.6,4419.5,73.66,2044.2,2414.4,40.24
1901,592.6,5353.1,5945.7,99.09,2968.9,3324.5,55.41
1902,767.4,6716.9,7484.3,124.74,4535.6,4996.1,83.27
1903,934.7,4829.9,5764.6,96.08,2671.5,3232.3,53.87
1904,1814.5,5729.1,7543.7,125.73,4159.3,5248.0,87.47
1905,2125.6,2475.2,4600.8,76.68,380.0,1655.4,27.59
1906,329.9,7328.2,7658.1,127.64,4534.7,4732.6,78.88
1907,1211.7,6817.2,8028.9,133.82,5706.5,6433.6,107.23
1908,1246.5,2513.7,3760.2,62.67,1057.3,1805.2,30.09
1909,2220.2,5656.1,7876.3,131.27,3789.2,5121.4,85.36
1910,969.7,5799.4,6769.1,112.82,4537.5,5119.3,85.32
1911,1217.9,5048.6,6266.6,104.44,3363.4,4094.2,68.24
1912,1467.3,5019.3,6486.6,108.11,2737.3,3617.7,60.3
1913,1851.9,4747.7,6599.6,109.99,2672.4,3783.5,63.06
1914,1464.2,3666.3,5130.5,85.51,1093.6,1972.1,32.87
1915,2258.8,6152.8,8411.6,140.19,4601.3,5956.5,99.28
1916,1664.3,4430.2,6094.5,101.57,2266.5,3265.0,54.42
1917,1580.8,6711.2,8291.9,138.2,5184.2,6132.7,102.21
1918,1692.7,6523.3,8216.0,136.93,4195.8,5211.4,86.86
1919,1380.0,2800.4,4180.4,69.67,724.7,1552.7,25.88
1920,851.2,4019.1,4870.2,81.17,1508.5,2019.2,33.65
1921,1819.9,4941.8,6761.7,112.7,2499.5,3591.4,59.86
1922,1916.2,7182.2,9098.3,151.64,5029.5,6179.2,102.99
1923,1567.2,5209.5,6776.6,112.94,2701.7,3642.0,60.7
1924,1503.5,6325.6,7829.2,130.49,4502.0,5404.1,90.07
1925,1746.8,6049.0,7795.8,129.93,3750.4,4798.5,79.98
1926,462.9,6028.5,6491.4,108.19,4196.1,4473.8,74.56
1927,721.0,5752.8,6473.8,107.9,3766.1,4198.7,69.98
1928,2939.7,4452.8,7392.4,123.21,2640.0,4403.8,73.4
1929,2511.6,3312.3,5823.9,97.07,1130.7,2637.6,43.96
1930,2266.8,6853.8,9120.6,152.01,4760.4,6120.4,102.01
1931,1612.5,4503.1,6115.6,101.93,2502.5,3470.0,57.83
1932,1122.9,2963.3,4086.2,68.1,1722.7,2396.5,39.94
1933,2006.6,4293.6,6300.2,105.0,2218.0,3422.0,57.03
1934,2058.9,4280.2,6339.1,105.65,2602.1,3837.4,63.96
1935,773.4,4387.5,5160.9,86.02,2754.8,3218.8,53.65
1936,1193.0,5068.3,6261.3,104.36,2408.9,3124.7,52.08
1937,2015.8,6645.7,8661.5,144.36,4421.4,5630.9,93.85
1938,1102.9,7267.8,8370.7,139.51,5393.0,6054.8,100.91
1939,1864.0,2453.7,4317.7,71.96,853.0,1971.4,32.86
1940,1446.3,7346.0,8792.3,146.54,5067.0,5934.7,98.91
1941,1432.4,5771.9,7204.3,120.07,3385.3,4244.7,70.75
1942,1059.0,8102.1,9161.1,152.68,5443.3,6078.7,101.31
1943,104.0,5982.6,6086.6,101.44,3743.5,3805.9,63.43
1944,1748.5,5864.3,7612.8,126.88,4011.7,5060.8,84.35
1945,-406.3,3798.4,3392.1,56.54,2609.3,2365.5,39.43
1946,1771.6,4050.3,5822.0,97.03,1888.5,2951.5,49.19
1947,701.4,5807.4,6508.7,108.48,4680.3,5101.1,85.02
1948,1677.3,6467.2,8144.4,135.74,3752.7,4759.0,79.32
1949,807.1,3784.5,4591.6,76.53,1681.3,2165.5,36.09
1950,530.3,6203.2,6733.5,112.22,4056.6,4374.8,72.91
1951,1795.5,6788.0,8583.5,143.06,4308.4,5385.7,89.76
1952,2199.7,6695.1,8894.8,148.25,4336.1,5656.0,94.27
1953,2575.3,5231.7,7807.0,130.12,2966.7,4511.8,75.2
1954,1707.6,3121.2,4828.7,80.48,1195.4,2220.0,37.0
1955,1074.2,6827.6,7901.8,131.7,5309.5,5954.0,99.23
1956,385.2,6839.9,7225.2,120.42,5232.8,5463.9,91.07
1957,1367.5,4525.4,5892.9,98.21,2455.2,3275.6,54.59
1958,1439.6,4753.8,6193.4,103.22,3533.4,4397.2,73.29
1959,1269.9,5190.0,6459.9,107.67,2741.0,3503.0,58.38
1960,655.0,5737.8,6392.9,106.55,3149.1,3542.1,59.04
1961,1954.1,5048.4,7002.5,116.71,3340.8,4513.3,75.22
1962,1391.6,3184.7,4576.3,76.27,769.0,1603.9,26.73
1963,1972.8,3860.2,5833.0,97.22,2342.6,3526.3,58.77
1964,2256.8,5877.8,8134.6,135.58,3706.4,5060.5,84.34
1965,1544.8,4435.6,5980.4,99.67,2684.9,3611.8,60.2
1966,2460.7,5467.5,7928.2,132.14,3028.9,4505.3,75.09
1967,2722.4,5599.4,8321.7,138.7,2738.2,4371.6,72.86
1968,410.2,7333.5,7743.7,129.06,5665.7,5911.8,98.53
1969,1594.5,4109.4,5703.9,95.06,2010.4,2967.1,49.45
1970,548.2,3518.4,4066.6,67.78,2135.6,2464.5,41.08
1971,1568.6,5626.8,7195.5,119.92,3478.5,4419.7,73.66
1972,2154.6,6542.9,8697.5,144.96,4780.5,6073.3,101.22
1973,287.9,5741.9,6029.8,100.5,3423.3,3596.0,59.93
1974,933.6,5668.0,6601.6,110.03,3309.6,3869.7,64.5
1975,1243.0,5718.6,6961.6,116.03,4696.0,5441.7,90.7
1976,227.2,6233.6,6460.8,107.68,4371.4,4507.7,75.13
1977,2017.4,4227.7,6245.1,104.09,1013.3,2223.7,37.06
1978,802.2,6324.1,7126.3,118.77,3479.7,3961.0,66.02
1979,1547.0,4183.2,5730.3,95.5,1489.2,2417.5,40.29
1980,1238.2,2838.8,4077.0,67.95,504.4,1247.4,20.79
1981,2088.1,4631.3,6719.5,111.99,2944.6,4197.4,69.96
1982,2298.0,3254.0,5552.1,92.53,1485.5,2864.3,47.74
1983,1178.1,5629.4,6807.4,113.46,3399.3,4106.1,68.44
1984,1746.9,7430.9,9177.7,152.96,5558.1,6606.2,110.1
1985,1778.2,4425.2,6203.3,103.39,1608.6,2675.5,44.59
1986,2332.2,5173.4,7505.5,125.09,2320.9,3720.2,62.0
1987,-386.9,6726.2,6339.2,105.65,4426.9,4194.7,69.91
1988,883.9,6866.0,7749.9,129.16,5379.7,5910.0,98.5
1989,2013.3,5200.7,7214.0,120.23,2892.4,4100.3,68.34
1990,2485.3,6542.7,9028.0,150.47,4241.5,5732.6,95.54
1991,1339.0,6227.0,7566.0,126.1,3169.0,3972.4,66.21
1992,1585.8,4686.0,6271.8,104.53,2747.9,3699.4,61.66
1993,2189.0,2981.4,5170.4,86.17,804.1,2117.5,35.29
1994,2185.8,6257.9,8443.7,140.73,3693.5,5005.0,83.42
1995,1140.9,4420.5,5561.3,92.69,2297.6,2982.2,49.7
1996,2500.9,4937.3,7438.2,123.97,2457.9,3958.4,65.97
1997,2087.3,5019.2,7106.5,118.44,2368.0,3620.4,60.34
1998,596.9,4545.4,5142.4,85.71,2086.3,2444.5,40.74
1999,859.3,3645.9,4505.2,75.09,1801.6,2317.2,38.62
2000,1144.0,3710.1,4854.1,80.9,1627.2,2313.6,38.56
2001,1325.6,5654.6,6980.2,116.34,3103.2,3898.5,64.97
2002,1678.4,7494.2,9172.6,152.88,5657.6,6664.6,111.08
2003,1771.8,5171.7,6943.6,115.73,1803.3,2866.4,47.77
2004,2381.5,6220.3,8601.8,143.36,4006.6,5435.5,90.59
2005,1822.0,4183.0,6005.0,100.08,1578.6,2671.8,44.53
2006,2083.9,6455.1,8539.0,142.32,4716.9,5967.2,99.45
2007,1921.0,7194.1,9115.2,151.92,4710.1,5862.7,97.71
2008,2654.2,1914.0,4568.2,76.14,-169.7,1422.8,23.71
2009,1117.2,5311.3,6428.5,107.14,2893.1,3563.4,59.39
2010,1483.8,6306.8,7790.5,129.84,5239.8,6130.1,102.17
2011,2054.8,5649.2,7704.0,128.4,2755.5,3988.4,66.47
2012,2099.4,6569.4,8668.8,144.48,5412.7,6672.3,111.21
2013,2047.7,6109.8,8157.5,135.96,3573.4,4802.0,80.03
2014,1449.9,4985.7,6435.6,107.26,3145.5,4015.4,66.92
2015,-105.0,4709.9,4604.9,76.75,1893.8,1830.8,30.51
2016,1467.9,6229.8,7697.7,128.3,4094.3,4975.0,82.92
2017,1202.7,5667.6,6870.3,114.5,3509.1,4230.7,70.51
2018,1804.1,5735.2,7539.2,125.65,3575.0,4657.4,77.62
2019,1171.8,4821.5,5993.3,99.89,2896.0,3599.0,59.98
2020,-57.4,4281.7,4224.3,70.4,3263.5,3229.1,53.82
2021,1659.0,6786.1,8445.0,140.75,4347.4,5342.8,89.05
2022,1240.5,3660.7,4901.2,81.69,1311.8,2056.1,34.27
2023,1485.9,6980.2,8466.1,141.1,4729.0,5620.6,93.68
2024,1524.1,7656.0,9180.1,153.0,5524.5,6438.9,107.32
2025,1208.2,6016.4,7224.6,120.41,4386.4,5111.3,85.19
2026,1861.5,3422.7,5284.2,88.07,1073.8,2190.7,36.51
2027,1765.5,5321.5,7087.0,118.12,2394.0,3453.3,57.56
2028,1756.8,5468.6,7225.4,120.42,3905.3,4959.4,82.66
2029,2216.4,3707.0,5923.4,98.72,1757.7,3087.6,51.46
2030,2169.8,4441.8,6611.6,110.19,2007.4,3309.3,55.15
2031,2181.2,4050.4,6231.7,103.86,2293.5,3602.2,60.04
2032,1465.2,6084.9,7550.1,125.83,4944.6,5823.7,97.06
2033,1620.9,3583.2,5204.2,86.74,1018.8,1991.4,33.19
2034,1286.5,2485.2,3771.8,62.86,990.0,1761.9,29.37
2035,400.3,5453.9,5854.3,97.57,3396.3,3636.5,60.61
2036,1137.7,6831.9,7969.6,132.83,4035.3,4717.9,78.63
2037,1284.8,4657.9,5942.8,99.05,3407.8,4178.7,69.65
2038,977.2,5366.7,6344.0,105.73,3512.4,4098.8,68.31
2039,1254.4,7319.0,8573.4,142.89,5208.4,5961.1,99.35
2040,779.4,4971.6,5751.0,95.85,3142.9,3610.6,60.18
2041,1881.9,6291.4,8173.2,136.22,4957.5,6086.6,101.44
2042,1976.5,6212.5,8189.0,136.48,3348.3,4534.2,75.57
2043,1405.5,7426.4,8831.9,147.2,5145.2,5988.5,99.81
2044,1370.3,5888.6,7258.9,120.98,3847.5,4669.6,77.83
2045,1018.9,6045.6,7064.4,117.74,3803.2,4414.6,73.58
2046,1729.0,4193.6,5922.5,98.71,1821.4,2858.8,47.65
2047,2086.5,6875.2,8961.7,149.36,4795.0,6046.9,100.78
2048,1812.0,4052.9,5864.9,97.75,1380.3,2467.5,41.12
2049,1750.1,6207.9,7958.0,132.63,5159.1,6209.2,103.49
2050,1296.7,5162.5,6459.2,107.65,2709.3,3487.4,58.12
2051,1367.0,5973.2,7340.3,122.34,3897.0,4717.2,78.62
2052,1038.7,7140.3,8179.0,136.32,5189.4,5812.7,96.88
2053,644.1,5516.0,6160.1,102.67,2268.1,2654.5,44.24
2054,700.1,6204.6,6904.7,115.08,3223.2,3643.3,60.72
2055,591.4,4499.4,5090.8,84.85,2133.1,2487.9,41.47
2056,1405.9,2733.0,4138.9,68.98,900.4,1743.9,29.07
2057,1980.0,6652.1,8632.0,143.87,3763.9,4951.9,82.53
2058,1190.2,4916.8,6107.0,101.78,2839.8,3553.9,59.23
2059,2193.0,6344.0,8537.1,142.28,3853.5,5169.4,86.16
2060,1702.6,4835.4,6538.0,108.97,2198.3,3219.9,53.66
